Sample	Taxon	TaxonName	MappedReads	Accession	GenomeLength	AvgReadLength	CoveredBases	Co	Ce	R	Pass	Lineage	AccessionName	Farm	Symptoms	PCR	Location	Age	Age_bracket	CP-Values	Virus
barcode28	2072209	Esparto virus	10	NC_040536.1	183261	249.942	94	0.0005129296467879	0.0135459969767887	0.0378657730152183	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Alphanudivirus tertidromelanogasteris;Esparto virus	Esparto virus isolate SRR3939042_Esparto_2012, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	1906244	Cyclophragma undans nucleopolyhedrovirus	4	NC_055467.1	142900	249.942	56	0.0003918824352694	0.0069718601459319	0.0562091647088014	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus cycundantis;Cyclophragma undans nucleopolyhedrovirus	Cyclophragma undans nucleopolyhedrovirus isolate Whiov, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	1349409	Pandoravirus dulcis	262	NC_021858.1	1908524	249.942	125	6.54956395623005e-05	0.0337297799213438	0.0019417748860215	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	1349410	Pandoravirus salinus	190	NC_022098.1	2473870	249.942	227	9.175906575527412e-05	0.0190131566812751	0.0048260826591536	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	1605721	Pandoravirus inopinatum	2	NC_026440.1	2243109	249.942	49	2.184468075336508e-05	0.0002228283617804	0.0980336640220361	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus inopinatum	Pandoravirus inopinatum isolate KlaHel, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	2107707	Pandoravirus macleodensis	2	NC_037665.1	1838258	249.942	96	5.222335493711981e-05	0.0002718965665039	0.1920706671974889	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus macleodensis	Pandoravirus macleodensis, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	2107708	Pandoravirus neocaledonia	6	NC_037666.1	2003191	249.942	66	3.294743237165103e-05	0.0007483514036588	0.0440266861404492	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode28	702736	Chelonid alphaherpesvirus 5	3	NC_075701.1	132233	249.942	119	0.0008999266446348	0.0056544438377447	0.1591538744496198	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Scutavirus;Scutavirus chelonidalpha5;Chelonid alphaherpesvirus 5	Chelonid herpesvirus 5, partial genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		None_detected
barcode29	1608255	Suid betaherpesvirus 2	1	NC_022233.1	128367	221.858	454	0.0035367345189963	0.0017268175674166	2.0481228508042757	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1239567	Mamastrovirus 3	6	PV455027.1	6683	221.858	1747	0.2614095466108035	0.1806010528003222	1.4474419863976402	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis;Mamastrovirus 3		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	11146	Porcine respiratory coronavirus	7	OR689863.1	27572	221.858	1432	0.0519367474249238	0.0547685634960624	0.94829486314093	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Tegacovirus;Alphacoronavirus suis;Alphacoronavirus 1;Transmissible gastroenteritis virus;Porcine respiratory coronavirus		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	11146	Porcine respiratory coronavirus	7	OR689864.1	27500	221.858	1851	0.0673090909090909	0.0549079468148178	1.2258533566388328	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Tegacovirus;Alphacoronavirus suis;Alphacoronavirus 1;Transmissible gastroenteritis virus;Porcine respiratory coronavirus		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	31657	Pestivirus sp.	1	PP663643.1	12574	221.858	68	0.005407984730396	0.0174894392253265	0.3092143013118871	False	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pestivirus;unclassified Pestivirus;Pestivirus sp.		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	11146	Porcine respiratory coronavirus	3	OK078898.1	27594	221.858	914	0.0331231427121838	0.0238316752257605	1.3898789068919388	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Tegacovirus;Alphacoronavirus suis;Alphacoronavirus 1;Transmissible gastroenteritis virus;Porcine respiratory coronavirus		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1239567	Mamastrovirus 3	4	OL695849.1	6601	221.858	1238	0.1875473413119224	0.1257938174935242	1.490910642898465	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis;Mamastrovirus 3		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	1	ON792967.1	6513	221.858	462	0.0709350529709811	0.0334902304929839	2.1180819578366803	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	1	ON792968.1	6513	221.858	462	0.0709350529709811	0.0334902304929839	2.1180819578366803	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	2	ON792969.1	6513	221.858	542	0.0832181790265622	0.0658588654474947	1.2635835503863488	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	5	ON792970.1	6513	221.858	614	0.0942729924765852	0.1566045742583866	0.6019810910570303	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	28295	Porcine epidemic diarrhea virus	14	OM914738.1	28095	221.858	79	0.0028118882363409	0.1046619355534401	0.0268663886394996	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	6	MW962975.1	6725	221.858	1244	0.1849814126394052	0.1795811061873676	1.0300716849711522	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1239567	Mamastrovirus 3	1	MT642666.1	6734	221.858	366	0.0543510543510543	0.0324091396158463	1.6770286096851386	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis;Mamastrovirus 3		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	6	MK613068.1	6733	221.858	789	0.1171840190108421	0.1793881306972248	0.6532428793108271	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	2126099	Porcine polyomavirus	11	MH824514.1	4990	221.858	1308	0.262124248496994	0.3868009807993998	0.6776721402186288	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae;unclassified Polyomaviridae;Porcine polyomavirus		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	8	MH425243.1	6716	221.858	1704	0.2537224538415724	0.2322368352329948	1.0925159808822824	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	8	KX060808.1	6644	221.858	905	0.1362131246237206	0.2344324836502354	0.581033492043473	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	2	KX060809.1	6669	221.858	885	0.1327035537561853	0.0643690019248491	2.0616065153708107	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	5	KU764484.1	6562	221.858	562	0.0856446205425175	0.1555312490848619	0.5506586042769294	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1105379	Porcine astrovirus 4	7	KU764486.1	6565	221.858	1106	0.1684691546077684	0.2106602289918523	0.7997197924544377	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	194958	Porcine endogenous retrovirus A	327	HQ540592.1	15325	221.858	713	0.0465252854812398	0.9912081998338228	0.0469379545982769	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	194959	Porcine endogenous retrovirus B	224	HQ540594.1	9404	221.858	286	0.0304125903870693	0.9949308401169376	0.0305675421454367	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1580580	Agrotis segetum nucleopolyhedrovirus B	2	NC_025960.1	148981	221.858	51	0.0003423255314436	0.0029739086666101	0.1151096317405765	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	107324	Tobacco vein clearing virus	1	NC_003378.1	7767	221.858	146	0.0187974765031543	0.0281600822857084	0.6675220729981427	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Caulimoviridae;Solendovirus;Solendovirus venanicotianae;Tobacco vein clearing virus	Tobacco vein clearing virus, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	28288	Hyphantria cunea nucleopolyhedrovirus	1	NC_007767.1	132959	221.858	48	0.000361013545529	0.0016672282778964	0.2165351621702132	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus hycuneae;Hyphantria cunea nucleopolyhedrovirus	Hyphantria cunea nucleopolyhedrovirus, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	2072209	Esparto virus	11	NC_040536.1	183261	221.858	89	0.0004856461549374	0.013228458635149	0.0367122253870977	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Alphanudivirus tertidromelanogasteris;Esparto virus	Esparto virus isolate SRR3939042_Esparto_2012, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	2126099	Porcine polyomavirus	20	NC_040714.1	4978	221.858	1876	0.3768581759742868	0.5898998814107475	0.6388510793950819	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Sepolyvirales;Polyomaviridae;unclassified Polyomaviridae;Porcine polyomavirus	Porcine polyomavirus strain 180230, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1094892	Megavirus chiliensis	2	NC_016072.1	1259197	221.858	121	9.609298624440814e-05	0.000352318049385	0.2727449996164752	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Megamimivirinae;Megavirus;Megavirus chilense;Megavirus chiliensis	Megavirus chiliensis, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1349409	Pandoravirus dulcis	167	NC_021858.1	1908524	221.858	142	7.440304654277336e-05	0.0192258374822652	0.0038699508726944	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	1349410	Pandoravirus salinus	141	NC_022098.1	2473870	221.858	342	0.0001382449360718	0.0125653447381701	0.0110020806394488	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	2107708	Pandoravirus neocaledonia	2	NC_037666.1	2003191	221.858	60	2.995221124695548e-05	0.0002214800590972	0.1352366049071706	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	702736	Chelonid alphaherpesvirus 5	12	NC_075701.1	132233	221.858	258	0.0019511014648385	0.0199320477014571	0.0978876578092847	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Scutavirus;Scutavirus chelonidalpha5;Chelonid alphaherpesvirus 5	Chelonid herpesvirus 5, partial genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode29	2024608	Bodo saltans virus	2	NC_075036.1	1385869	221.858	160	0.000115451027478	0.0003201204261965	0.3606487372573281	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Klosneuvirinae;Theiavirus;Theiavirus salishense;Bodo saltans virus	Bodo saltans virus strain NG1, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		Mamastrovirus
barcode39	1105378	Porcine astrovirus 2	14	NC_023674.1	6318	399.364	888	0.1405508072174738	0.5872640080793619	0.2393315532432222	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2	Porcine astrovirus 2 strain 43/USA, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	5	NC_023675.1	6639	399.364	1186	0.178641361650851	0.2597528784428813	0.6877358307701433	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4	Porcine astrovirus 4 strain 35/USA, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	1	NC_023636.1	6500	399.364	350	0.0538461538461538	0.0595912101044373	0.9035922202584084	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5	Porcine astrovirus 5 isolate AstV5-US-IA122, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	237020	Porcine torovirus	1	NC_022787.1	28301	399.364	529	0.0186919190134624	0.0140122057249474	1.3339740637823487	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Tornidovirineae;Tobaniviridae;Torovirinae;Torovirus;Renitovirus;Torovirus suis;Porcine torovirus	Porcine torovirus strain SH1, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1608255	Suid betaherpesvirus 2	36	NC_022233.1	128367	399.364	4406	0.0343234631953695	0.1059557424996426	0.3239415097816456	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	5	PV539770.1	6372	399.364	1641	0.2575329566854991	0.2690236237958208	0.957287516433714	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28875	Rotavirus A	1	PP874450.1	2591	399.364	269	0.1038209185642609	0.1428437740262755	0.7268144465656825	True	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Rotavirus;Rotavirus alphagastroenteritidis;Rotavirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1165907	Porcine bocavirus	4	OM274029.1	5307	399.364	850	0.1601658187299792	0.259929060425226	0.6161905039319537	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Porcine bocavirus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1165907	Porcine bocavirus	5	OM274030.1	5360	399.364	850	0.1585820895522388	0.3110186281086411	0.5098797152974546	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Porcine bocavirus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	3	OM037653.1	7569	399.364	738	0.0975029726516052	0.1463972335589941	0.6660164969054156	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	2	OM037654.1	7569	399.364	730	0.0964460298586339	0.1001491264055119	0.9630241752495778	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	2	OM037655.1	7569	399.364	730	0.0964460298586339	0.1001491264055119	0.9630241752495778	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	237020	Porcine torovirus	1	ON649880.1	28262	399.364	526	0.0186115632297785	0.0140314055007513	1.3264218776074803	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Tornidovirineae;Tobaniviridae;Torovirinae;Torovirus;Renitovirus;Torovirus suis;Porcine torovirus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	4	ON714996.1	6309	399.364	1324	0.2098589316848945	0.2236895126545761	0.9381706330102346	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	4	ON714997.1	6309	399.364	1179	0.1868758915834522	0.2236895126545761	0.8354253597576032	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	ON792967.1	6513	399.364	736	0.1130047597113465	0.0594758750988111	1.90001003808022	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	3	ON792968.1	6513	399.364	742	0.1139259941655151	0.1680258748944558	0.6780264898907793	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	1	ON792973.1	6500	399.364	315	0.0484615384615384	0.0595912101044373	0.8132329982325675	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28295	Porcine epidemic diarrhea virus	2	OM914738.1	28095	399.364	62	0.0022067983626979	0.0280292257553176	0.0787320485397039	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1454552	Po-Circo-like virus	3	MZ153225.1	3934	399.364	311	0.0790543975597356	0.2625434020259831	0.301109823936508	False	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Rohanvirales;Kirkoviridae;Aglavirus;Aglavirus caranthi;Po-Circo-like virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1454552	Po-Circo-like virus	1	MZ153232.1	3922	399.364	214	0.0545639979602243	0.0968138666556091	0.5635969292944577	False	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Rohanvirales;Kirkoviridae;Aglavirus;Aglavirus caranthi;Po-Circo-like virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1454552	Po-Circo-like virus	3	MZ191160.1	3934	399.364	302	0.0767666497203863	0.2625434020259831	0.2923960348193744	False	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Rohanvirales;Kirkoviridae;Aglavirus;Aglavirus caranthi;Po-Circo-like virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1454552	Po-Circo-like virus	2	MZ191161.1	3934	399.364	297	0.0754956786985256	0.1837479022986798	0.4108655269207287	False	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Rohanvirales;Kirkoviridae;Aglavirus;Aglavirus caranthi;Po-Circo-like virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	2	MZ819164.1	6325	399.364	518	0.081897233201581	0.1186329462441346	0.6903413916151484	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
